organismal_trait	pSTR	STR_length	strain	trait_value	lrt_pvalue	adjusted_p	BF_significant
abamectin_norm.n	STR_30413	16	JU2257	-6.98602127845817	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2464	-6.34385489717427	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2466	4.82452569781449	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2522	13.5811089665731	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2526	12.3293098288132	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2565	-2.05161208754654	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2576	-3.53362751464439	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2578	6.32058841706996	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2581	-8.6453120660841	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2586	15.4656756925822	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2587	-2.17319783336615	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU258	1.24598398822116	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2593	-3.30674560692239	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2600	1.95879187130919	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2610	1.43951255430307	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2619	16.2968351089089	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2800	4.70293201932759	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2811	6.79756198775199	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2825	-2.86235071921352	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2829	-2.15730611582212	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2838	0.889581383133435	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2841	-1.46642335196635	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2853	-3.32368700807364	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2862	-7.97277432035543	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2866	0.387227763996313	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2878	0.205726852808947	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2879	2.41367303945244	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2906	0.529149411190103	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU2907	-4.96965995945105	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU3125	5.08930048343584	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU3127	13.5182095214901	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU3128	-2.93559615978241	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU3134	-0.762621464675172	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU3135	3.91474594835271	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU346	-1.56710598110888	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU360	-8.35170171860632	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU367	-5.015319189055	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU393	10.8373671342471	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU394	-5.53317347244727	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU406	-4.89861837825742	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU440	-6.84835008692614	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU561	-4.79285978677939	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU642	-3.1439386733509	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU751	-5.96939007608337	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU774	-4.99597309487566	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU775	5.941351229452	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU778	-2.38366689505701	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU782	27.2137577433822	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	JU830	-0.92534605780887	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	KR314	-4.72252985753292	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	LKC34	1.39750792381089	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY10	18.7785145685452	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY1	-1.92844682040343	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY2147	-7.44771957949765	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY2212	7.27018680130533	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY23	-5.8126853185261	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY2530	2.31564468615752	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY2535	8.93192174575151	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY2693	3.94933586275043	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY2713	-5.98914424401911	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY518	-6.82191672021389	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY679	1.11977494413747	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY772	-3.46789765228105	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	MY920	5.06175005639648	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC1107	-4.29807763862114	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC166	-2.39560408727418	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC195	5.46724963130521	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC199	-0.652383383743379	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC207	-1.89971541689337	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC231	-1.61587693096271	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC236	5.18005152299832	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC242	-8.97827246349888	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC251	-2.23674135884667	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC252	17.3015229451049	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC256	16.9011737409598	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC258	14.8799917480183	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC259	-11.1848167461374	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC260	4.94279901273552	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC261	14.6476157278205	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC262	3.52448203797974	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC265	11.2270933130319	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC266	16.5529164491304	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC267	-0.93809919521408	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC268	0.054867938258387	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC269	3.85521477210751	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC271	8.5723337491064	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC272	5.64803850219836	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC274	2.8347382208236	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC275	4.54082121899639	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC276	-4.05742625874625	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC511	-4.29114497347982	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC514	-7.58075114217247	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC515	5.70884670203256	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC522	-3.29496465051203	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC526	-6.63077833429873	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	NIC527	-13.0661693873721	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	PB303	-5.38390238346608	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	PS2025	1.10738813641312	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	PX179	2.85487393311182	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	QG556	-1.34321763522548	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	QG557	0.233195977070754	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	QX1212	-5.72653341555707	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	QX1233	-0.798558661569959	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	QX1791	0.388995194450208	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	QX1792	-9.49247953246745	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	QX1793	-5.27955035759317	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	QX1794	-2.90598782874748	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	RC301	2.4427194455256	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	WN2001	-7.49275839365104	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	WN2033	1.3229019686532	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	WN2050	1.93079063990138	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	XZ1513	-7.78735063652441	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30413	16	XZ1514	-1.52678893464454	1.49353030622769e-05	0.0372635811403808	TRUE
abamectin_norm.n	STR_30491	22	AB1	-8.31249648784896	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	BRC20067	-0.0634499884570104	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CB4852	-0.964473690988609	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CB4854	-4.48016318788405	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CB4856	10.8915203599572	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CB4932	-5.04598986681742	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CX11262	6.56260550937037	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CX11264	0.355300340662175	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CX11271	-3.41309932660081	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CX11276	0.965111890606655	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CX11285	11.2546626986301	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CX11307	14.9395919577859	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CX11314	-2.52093504302107	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CX11315	-4.57110995080254	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	DL200	2.92446670743338	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	DL226	1.81565859957793	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ECA189	9.27309168881383	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CB4855	-2.7980970824993	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CB4857	2.96541463656498	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	CB4858	-4.0653583467968	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ECA349	-2.78062271461231	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ECA369	-7.73716748341443	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ECA372	-5.81147970913094	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ED3005	-6.52235460911737	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ED3011	5.19156578945155	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ED3017	-1.40906199388417	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ED3040	-1.41840378697367	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ED3046	-6.38273826181231	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ED3048	3.5878763018306	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ED3049	-5.959090651932	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ED3073	-1.1592557457333	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	ED3077	9.80164120608903	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	EG4347	1.82369690374467	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	EG4349	18.0951324520636	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	EG4725	20.5132245477227	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	EG4946	-1.16873320325509	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	GXW1	-3.76748822625661	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JT11398	-1.53173993632302	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1088	-1.93604169706684	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1172	2.91194385010614	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1212	-0.845232971348467	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1242	-3.51186667486318	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1246	0.333776780821466	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1395	-3.58165431645358	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1409	-5.79088416108111	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1440	-4.33780891288004	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1491	1.05927446620837	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1568	-5.68920139738018	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1581	-5.22567024924471	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1652	1.0972653206945	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1666	-3.07758935406532	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1792	-6.0606616281933	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1793	4.53772250503093	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1808	-3.84557137933479	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1896	-8.02342468917108	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU1934	-1.6691788129047	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2007	-3.49034590070158	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2016	0.441330167421901	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2017	-3.45439807906453	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2106	-13.1082533886974	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2131	-0.138486873791486	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2141	-2.33238757386074	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2234	-4.81577526825316	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2250	-8.34210968608698	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2257	-6.98602127845817	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2464	-6.34385489717427	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2513	-3.00964278449446	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2522	13.5811089665731	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2526	12.3293098288132	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2534	-7.92251603704125	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2565	-2.05161208754654	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2566	-5.1994655013172	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2570	-2.43504506223233	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2572	-6.38340350655349	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2575	-6.71169172044573	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2576	-3.53362751464439	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2578	6.32058841706996	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2581	-8.6453120660841	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2586	15.4656756925822	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2587	-2.17319783336615	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU258	1.24598398822116	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2592	-5.97036687916952	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2593	-3.30674560692239	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2600	1.95879187130919	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2610	1.43951255430307	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2800	4.70293201932759	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2811	6.79756198775199	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2825	-2.86235071921352	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2829	-2.15730611582212	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2838	0.889581383133435	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2841	-1.46642335196635	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2853	-3.32368700807364	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2862	-7.97277432035543	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2866	0.387227763996313	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2878	0.205726852808947	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2879	2.41367303945244	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2906	0.529149411190103	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU2907	-4.96965995945105	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU310	-6.80102663743837	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU311	-5.45604366357105	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU3125	5.08930048343584	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU3127	13.5182095214901	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU3128	-2.93559615978241	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU3134	-0.762621464675172	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU3137	-1.30464525383333	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU3140	0.180288331197009	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU323	-2.87511618580317	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU346	-1.56710598110888	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU360	-8.35170171860632	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU367	-5.015319189055	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU393	10.8373671342471	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU394	-5.53317347244727	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU397	-6.02197736974511	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU406	-4.89861837825742	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU440	-6.84835008692614	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU561	-4.79285978677939	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU642	-3.1439386733509	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU751	-5.96939007608337	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU774	-4.99597309487566	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU792	-9.08018169248965	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	JU830	-0.92534605780887	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	KR314	-4.72252985753292	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY10	18.7785145685452	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY16	-8.77511176936615	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY18	-7.97255721826084	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY1	-1.92844682040343	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY2212	7.27018680130533	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY23	-5.8126853185261	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY2530	2.31564468615752	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY2535	8.93192174575151	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY2573	-4.49406263208717	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY2693	3.94933586275043	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY2713	-5.98914424401911	1.1434519048937e-05	0.0285291250270979	TRUE
abamectin_norm.n	STR_30491	22	MY2741	-5.21521156080159	1.1434519048937e-05	0.0285291250270979	TRUE
